8.500000	-0.000547	1.068241	0.000564	-0.075739	-0.213553
8.600000	-0.000489	1.059301	0.000585	-0.082121	-0.213620
8.700000	-0.000430	1.049856	0.000605	-0.087582	-0.213672
8.800000	-0.000368	1.040038	0.000626	-0.092079	-0.213709
8.900000	-0.000304	1.029978	0.000645	-0.095582	-0.213733
9.000000	-0.000239	1.019799	0.000664	-0.098071	-0.213745
9.100000	-0.000172	1.009617	0.000682	-0.099541	-0.213749
9.200000	-0.000103	0.999540	0.000700	-0.099998	-0.213750
9.300000	-0.000032	0.989667	0.000715	-0.099456	-0.213751
9.400000	0.000040	0.980086	0.000730	-0.097941	-0.213755
9.500000	0.000114	0.970876	0.000742	-0.095485	-0.213767
9.600000	0.000189	0.962107	0.000753	-0.092130	-0.213788
9.700000	0.000265	0.953839	0.000761	-0.087923	-0.213819
9.800000	0.000341	0.946124	0.000767	-0.082917	-0.213861
9.900000	0.000418	0.939008	0.000770	-0.077168	-0.213912
10.000000	0.000495	0.932527	0.000770	-0.070739	-0.213971
10.100000	0.000572	0.926714	0.000767	-0.063696	-0.214036
10.200000	0.000648	0.921595	0.000760	-0.056105	-0.214102
10.300000	0.000724	0.917190	0.000750	-0.048038	-0.214167
10.400000	0.000798	0.913518	0.000737	-0.039567	-0.214227
10.500000	0.000871	0.910590	0.000719	-0.030767	-0.214279
10.600000	0.000942	0.908418	0.000699	-0.021711	-0.214320
10.700000	0.001011	0.907009	0.000674	-0.012476	-0.214348
10.800000	0.001077	0.906367	0.000647	-0.003138	-0.214361
10.900000	0.001140	0.906494	0.000616	0.006225	-0.214359
11.000000	0.001200	0.907389	0.000582	0.015538	-0.214341
11.100000	0.001256	0.909051	0.000546	0.024722	-0.214308
11.200000	0.001309	0.911473	0.000507	0.033702	-0.214263
11.300000	0.001358	0.914647	0.000467	0.042402	-0.214208
11.400000	0.001402	0.918563	0.000424	0.050748	-0.214146
11.500000	0.001442	0.923206	0.000381	0.058666	-0.214080
11.600000	0.001478	0.928557	0.000337	0.066083	-0.214014
11.700000	0.001510	0.934593	0.000292	0.072931	-0.213951
11.800000	0.001537	0.941287	0.000247	0.079143	-0.213894
11.900000	0.001559	0.948605	0.000202	0.084653	-0.213846
12.000000	0.001577	0.956508	0.000158	0.089402	-0.213808
12.100000	0.001591	0.964947	0.000114	0.093333	-0.213780
12.200000	0.001600	0.973869	0.000071	0.096396	-0.213762
12.300000	0.001605	0.983209	0.000029	0.098546	-0.213753
12.400000	0.001606	0.992896	-0.000012	0.099743	-0.213750
12.500000	0.001603	1.002847	-0.000051	0.099958	-0.213750
12.600000	0.001595	1.012969	-0.000090	0.099168	-0.213748
12.700000	0.001585	1.023162	-0.000127	0.097361	-0.213742
12.800000	0.001570	1.033316	-0.000162	0.094537	-0.213726
12.900000	0.001552	1.043310	-0.000197	0.090703	-0.213698
13.000000	0.001531	1.053019	-0.000230	0.085884	-0.213656
13.100000	0.001506	1.062312	-0.000262	0.080113	-0.213599
13.200000	0.001479	1.071056	-0.000293	0.073440	-0.213528
13.300000	0.001448	1.079117	-0.000323	0.065925	-0.213447
13.400000	0.001414	1.086368	-0.000352	0.057644	-0.213359
13.500000	0.001377	1.092685	-0.000381	0.048683	-0.213269
13.600000	0.001338	1.097958	-0.000408	0.039141	-0.213186
13.700000	0.001296	1.102093	-0.000436	0.029129	-0.213114
13.800000	0.001251	1.105012	-0.000463	0.018763	-0.213060
13.900000	0.001203	1.106660	-0.000489	0.008169	-0.213028
14.000000	0.001153	1.107006	-0.000516	-0.002525	-0.213021
14.100000	0.001100	1.106043	-0.000542	-0.013188	-0.213040
14.200000	0.001045	1.103790	-0.000568	-0.023691	-0.213083
14.300000	0.000986	1.100289	-0.000594	-0.033905	-0.213146
14.400000	0.000926	1.095606	-0.000620	-0.043709	-0.213224
14.500000	0.000862	1.089827	-0.000646	-0.052989	-0.213311
14.600000	0.000797	1.083056	-0.000672	-0.061641	-0.213401
14.700000	0.000728	1.075407	-0.000698	-0.069571	-0.213486
14.800000	0.000657	1.067007	-0.000724	-0.076698	-0.213563
14.900000	0.000583	1.057987	-0.000750	-0.082952	-0.213628
15.000000	0.000507	1.048481	-0.000775	-0.088279	-0.213678
15.100000	0.000428	1.038622	-0.000800	-0.092636	-0.213713
15.200000	0.000347	1.028537	-0.000824	-0.095995	-0.213735
15.300000	0.000263	1.018351	-0.000848	-0.098340	-0.213746
15.400000	0.000178	1.008178	-0.000870	-0.099666	-0.213750
15.500000	0.000089	0.998124	-0.000891	-0.099980	-0.213750
15.600000	-0.000001	0.988288	-0.000910	-0.099298	-0.213751
15.700000	-0.000092	0.978755	-0.000927	-0.097647	-0.213756
15.800000	-0.000186	0.969604	-0.000942	-0.095061	-0.213769
15.900000	-0.000281	0.960902	-0.000954	-0.091583	-0.213792
16.000000	-0.000377	0.952710	-0.000964	-0.087259	-0.213824
